0,16,39
0,19,32
0,19,33
0,19,34
0,19,35
0,19,36
0,19,37
0,19,38
0,19,39
0,22,32
0,22,33
0,22,34
0,22,35
0,22,36
0,22,37
0,22,38
0,22,39
0,25,32
0,25,33
0,25,34
0,25,35
0,25,36
0,25,37
0,25,38
0,25,39
0,28,32
0,28,33
0,28,34
0,28,35
0,28,36
0,28,37
0,28,38
0,28,39
0,31,32
0,31,33
0,31,34
0,31,35
0,31,36
0,31,37
0,31,38
0,31,39
0,34,32
0,34,33
0,34,34
0,34,35
0,34,36
0,34,37
0,34,38
0,34,39
0,1,40
0,1,41
0,1,42
0,1,43
0,1,44
0,1,45
0,1,46
0,1,47
0,4,40
0,4,41
0,4,42
0,4,43
0,4,44
0,4,45
0,4,46
0,4,47
0,7,40
0,7,41
0,7,42
0,7,43
0,7,44
0,7,45
0,7,46
0,7,47
0,10,40
0,10,41
0,10,42
0,10,43
0,10,44
0,10,45
0,10,46
0,10,47
0,13,40
0,13,41
0,13,42
0,13,43
0,13,44
0,13,45
0,13,46
0,13,47
0,16,40
0,16,41
0,16,42
0,16,43
0,16,44
0,16,45
0,16,46
0,16,47
0,19,40
0,19,41
0,19,42
0,19,43
0,19,44
0,19,45
0,19,46
0,19,47
0,22,40
0,22,41
0,22,42
0,22,43
0,22,44
0,22,45
0,22,46
0,22,47
0,25,40
0,25,41
0,25,42
0,25,43
0,25,44
0,25,45
0,25,46
0,25,47
0,28,40
0,28,41
0,28,42
0,28,43
0,28,44
0,28,45
0,28,46
0,28,47
0,31,40
0,31,41
0,31,42
0,31,43
0,31,44
0,31,45
0,31,46
0,31,47
0,34,40
0,34,41
0,34,42
0,34,43
0,34,44
0,34,45
0,34,46
0,34,47
0,1,48
0,1,49
0,1,50
0,1,51
0,1,52
0,1,53
0,1,55
0,4,48
0,4,49
0,4,51
0,4,52
0,4,53
0,4,54
0,4,55
0,7,48
0,7,49
0,7,50
0,7,51
0,7,53
0,7,54
0,7,55
0,10,48
0,10,49
0,10,50
0,10,51
0,10,52
0,10,53
0,10,54
0,10,55
0,13,48
0,13,49
0,13,50
0,13,51
0,13,52
0,13,53
0,13,54
0,13,55
0,16,48
0,16,49
0,16,50
0,16,51
0,16,52
0,16,53
0,16,54
0,16,55
0,19,48
0,19,49
0,19,50
0,19,51
0,19,52
0,19,53
0,19,54
0,19,55
0,22,48
0,22,49
0,22,50
0,22,51
0,22,52
0,22,53
0,22,54
0,22,55
0,25,48
0,25,49
0,25,50
0,25,51
0,25,52
0,25,53
0,25,54
0,25,55
0,28,48
0,28,49
0,28,50
0,28,51
0,28,52
0,28,53
0,28,54
0,28,55
0,31,48
0,31,49
0,31,50
0,31,51
0,31,52
0,31,53
0,31,54
0,31,55
0,34,48
0,34,49
0,34,50
0,34,51
0,34,52
0,34,53
0,34,54
0,34,55
0,1,56
0,1,57
0,1,58
0,1,59
0,1,60
0,1,61
0,1,62
0,1,63
0,4,56
0,4,57
0,4,58
0,4,59
0,4,60
0,4,61
0,4,63
0,7,56
0,7,57
0,7,58
0,7,59
0,7,60
0,7,61
0,7,62
0,7,63
0,10,56
0,10,57
0,10,58
0,10,59
0,10,60
0,10,61
0,10,62
0,10,63
0,13,56
0,13,57
0,13,58
0,13,59
0,13,60
0,13,61
0,13,62
0,13,63
0,16,56
0,16,57
0,16,58
0,16,59
0,16,60
0,16,61
0,16,62
0,16,63
0,19,56
0,19,57
0,19,58
0,19,59
0,19,60
0,19,61
0,19,62
0,19,63
0,22,56
0,22,57
0,22,58
0,22,59
0,22,60
0,22,61
0,22,62
0,22,63
0,25,56
0,25,57
0,25,58
0,25,59
0,25,60
0,25,61
0,25,62
0,25,63
0,28,56
0,28,57
0,28,58
0,28,59
0,28,60
0,28,61
0,28,62
0,28,63
0,31,56
0,31,57
0,31,58
0,31,59
0,31,60
0,31,61
0,31,62
0,31,63
0,34,56
0,34,57
0,34,58
0,34,59
0,34,60
0,34,61
0,34,62
0,34,63
0,37,0
0,37,1
0,37,2
0,37,3
0,37,4
0,37,5
0,37,6
0,37,7
0,40,0
0,40,1
0,40,2
0,40,3
0,40,4
0,40,5
0,40,6
0,40,7
0,43,0
0,43,1
0,43,2
0,43,3
0,43,4
0,43,5
0,43,6
0,43,7
0,46,0
0,46,1
0,46,2
0,46,3
0,46,4
0,46,5
0,46,6
0,46,7
0,49,0
0,49,1
0,49,2
0,49,3
0,49,4
0,49,5
0,49,6
0,49,7
0,52,0
0,52,1
0,52,2
0,52,3
0,52,4
0,52,5
0,52,6
0,52,7
0,55,0
0,55,1
0,55,2
0,55,3
0,55,4
0,55,5
0,55,6
0,55,7
0,58,0
0,58,1
0,58,2
0,58,3
0,58,4
0,58,5
0,58,6
0,58,7
0,61,0
0,61,1
0,61,2
0,61,3
0,61,4
0,61,5
0,61,6
0,61,7
0,64,0
0,64,1
0,64,2
0,64,3
0,64,4
0,64,5
0,64,6
0,64,7
0,67,0
0,67,1
0,67,2
0,67,3
0,67,4
0,67,5
0,67,6
0,67,7
0,70,0
0,70,1
0,70,2
0,70,3
0,70,4
0,70,5
0,70,6
0,70,7
0,37,8
0,37,9
0,37,10
0,37,11
0,37,12
0,37,13
0,37,14
0,37,15
0,40,8
0,40,9
0,40,10
0,40,11
0,40,12
0,40,13
0,40,14
0,40,15
0,43,8
0,43,9
0,43,10
0,43,11
0,43,12
0,43,13
0,43,14
0,43,15
0,46,8
0,46,9
0,46,10
0,46,11
0,46,12
0,46,13
0,46,14
0,46,15
0,49,8
0,49,9
0,49,10
0,49,11
0,49,12
0,49,13
0,49,14
0,49,15
0,52,8
0,52,9
0,52,10
0,52,11
0,52,12
0,52,13
0,52,14
0,52,15
0,55,8
0,55,9
0,55,10
0,55,11
0,55,12
0,55,13
0,55,14
0,55,15
0,58,8
0,58,9
0,58,10
0,58,11
0,58,12
0,58,13
0,58,14
0,58,15
0,61,8
0,61,9
0,61,10
0,61,11
0,61,12
0,61,13
0,61,14
0,61,15
0,64,8
0,64,9
0,64,10
0,64,11
0,64,12
0,64,13
0,64,14
0,64,15
0,67,8
0,67,9
0,67,10
0,67,11
0,67,12
0,67,13
0,67,14
0,67,15
0,70,8
0,70,9
0,70,10
0,70,11
0,70,12
0,70,13
0,70,14
0,70,15
0,37,16
0,37,17
0,37,18
0,37,19
0,37,20
0,37,21
0,37,22
0,37,23
0,40,16
0,40,17
0,40,18
0,40,20
0,40,22
0,40,23
0,43,16
0,43,17
0,43,18
0,43,19
0,43,20
0,43,21
0,43,22
0,43,23
0,46,16
0,46,17
0,46,18
0,46,19
0,46,20
0,46,21
0,46,22
0,46,23
0,49,16
0,49,17
0,49,18
0,49,19
0,49,20
0,49,21
0,49,22
0,49,23
0,52,16
0,52,17
0,52,18
0,52,19
0,52,20
0,52,21
0,52,22
0,52,23
0,55,16
0,55,17
0,55,18
0,55,19
0,55,20
0,55,21
0,55,22
0,55,23
0,58,16
0,58,17
0,58,18
0,58,19
0,58,20
0,58,21
0,58,22
0,58,23
0,61,16
0,61,17
0,61,18
0,61,19
0,61,20
0,61,21
0,61,22
0,61,23
0,64,16
0,64,17
0,64,18
0,64,19
0,64,20
0,64,21
0,64,22
0,64,23
0,67,16
0,67,17
0,67,18
0,67,19
0,67,20
0,67,21
0,67,22
0,67,23
0,70,16
0,70,17
0,70,18
0,70,19
0,70,20
0,70,21
0,70,22
0,70,23
0,37,24
0,37,25
0,37,26
0,37,28
0,37,29
0,37,30
0,37,31
0,40,24
0,40,25
0,40,26
0,40,27
0,40,28
0,40,29
0,40,30
0,40,31
0,43,24
0,43,25
0,43,26
0,43,27
0,43,28
0,43,29
0,43,30
0,43,31
0,46,24
0,46,25
0,46,26
0,46,27
0,46,28
0,46,29
0,46,30
0,46,31
0,49,24
0,49,25
0,49,26
0,49,27
0,49,28
0,49,29
0,49,30
0,49,31
0,52,24
0,52,25
0,52,26
0,52,27
0,52,28
0,52,29
0,52,30
0,52,31
0,55,24
0,55,25
0,55,26
0,55,27
0,55,28
0,55,29
0,55,30
0,55,31
0,58,24
0,58,25
0,58,26
0,58,27
0,58,28
0,58,29
0,58,30
0,58,31
0,61,24
0,61,25
0,61,26
0,61,27
0,61,28
0,61,29
0,61,30
0,61,31
0,64,24
0,64,25
0,64,26
0,64,27
0,64,28
0,64,29
0,64,30
0,64,31
0,67,24
0,67,25
0,67,26
0,67,27
0,67,28
0,67,29
0,67,30
0,67,31
0,70,24
0,70,25
0,70,26
0,70,27
0,70,28
0,70,29
0,70,30
0,70,31
0,37,32
0,37,33
0,37,34
0,37,35
0,37,36
0,37,37
0,37,38
0,37,39
0,40,32
0,40,33
0,40,34
0,40,36
0,40,37
0,40,38
0,40,39
0,43,32
0,43,33
0,43,34
0,43,35
0,43,36
0,43,37
0,43,38
0,43,39
0,46,32
0,46,33
0,46,34
0,46,35
0,46,36
0,46,37
0,46,38
0,46,39
0,49,32
0,49,33
0,49,34
0,49,35
0,49,36
0,49,37
0,49,38
0,49,39
0,52,32
0,52,33
0,52,34
0,52,35
0,52,36
0,52,37
0,52,38
0,52,39
0,55,32
0,55,33
0,55,34
0,55,35
0,55,36
0,55,37
0,55,38
0,55,39
0,58,32
0,58,33
0,58,34
0,58,35
0,58,36
0,58,37
0,58,38
0,58,39
0,61,32
0,61,33
0,61,34
0,61,35
0,61,36
0,61,37
0,61,38
0,61,39
0,64,32
0,64,33
0,64,34
0,64,35
0,64,36
0,64,37
0,64,38
0,64,39
0,67,32
0,67,33
0,67,34
0,67,35
0,67,36
0,67,37
0,67,38
0,67,39
0,70,32
0,70,33
0,70,34
0,70,35
0,70,36
0,70,37
0,70,38
0,70,39
0,37,40
0,37,41
0,37,42
0,37,43
0,37,44
0,37,45
0,37,46
0,37,47
0,40,40
0,40,41
0,40,42
0,40,43
0,40,44
0,40,45
0,40,46
0,40,47
0,43,40
0,43,41
0,43,42
0,43,43
0,43,44
0,43,45
0,43,46
0,43,47
0,46,40
0,46,41
0,46,42
0,46,43
0,46,44
0,46,45
0,46,46
0,46,47
0,49,40
0,49,41
0,49,42
0,49,43
0,49,44
0,49,45
0,49,46
0,49,47
0,52,40
0,52,41
0,52,42
0,52,43
0,52,44
0,52,45
0,52,46
0,52,47
0,55,40
0,55,41
0,55,42
0,55,43
0,55,44
0,55,45
0,55,46
0,55,47
0,58,40
0,58,41
0,58,42
0,58,43
0,58,44
0,58,45
0,58,46
0,58,47
0,61,40
0,61,41
0,61,42
0,61,43
0,61,44
0,61,45
0,61,46
0,61,47
0,64,40
0,64,41
0,64,42
0,64,43
0,64,44
0,64,45
0,64,46
0,64,47
0,67,40
0,67,41
0,67,42
0,67,43
0,67,44
0,67,45
0,67,46
0,67,47
0,70,40
0,70,41
0,70,42
0,70,43
0,70,44
0,70,45
0,70,46
0,70,47
0,37,48
0,37,49
0,37,50
0,37,51
0,37,52
0,37,53
0,37,54
0,37,55
0,40,48
0,40,49
0,40,50
0,40,51
0,40,52
0,40,53
0,40,54
0,40,55
0,43,48
0,43,49
0,43,50
0,43,51
0,43,52
0,43,53
0,43,54
0,43,55
0,46,48
0,46,49
0,46,50
0,46,51
0,46,52
0,46,53
0,46,54
0,46,55
0,49,48
0,49,49
0,49,50
0,49,51
0,49,52
0,49,53
0,49,54
0,49,55
0,52,48
0,52,49
0,52,50
0,52,51
0,52,52
0,52,53
0,52,54
0,52,55
0,55,48
0,55,49
0,55,50
0,55,51
0,55,52
0,55,53
0,55,54
0,55,55
0,58,48
0,58,49
0,58,50
0,58,51
0,58,52
0,58,53
0,58,54
0,58,55
0,61,48
0,61,49
0,61,50
0,61,51
0,61,52
0,61,53
0,61,54
0,61,55
0,64,48
0,64,49
0,64,50
0,64,51
0,64,52
0,64,53
0,64,54
0,64,55
0,67,48
0,67,49
0,67,50
0,67,51
0,67,52
0,67,53
0,67,54
0,67,55
0,70,48
0,70,49
0,70,50
0,70,51
0,70,52
0,70,53
0,70,54
0,70,55
0,37,56
0,37,57
0,37,58
0,37,59
0,37,60
0,37,61
0,37,62
0,37,63
0,40,57
0,40,58
0,40,59
0,40,60
0,40,61
0,40,62
0,40,63
0,43,56
0,43,57
0,43,58
0,43,59
0,43,60
0,43,61
0,43,62
0,43,63
0,46,56
0,46,57
0,46,58
0,46,59
0,46,60
0,46,61
0,46,62
0,46,63
0,49,56
0,49,57
0,49,58
0,49,59
0,49,60
0,49,61
0,49,62
0,49,63
0,52,56
0,52,57
0,52,58
0,52,59
0,52,60
0,52,61
0,52,62
0,52,63
0,55,56
0,55,57
0,55,58
0,55,59
0,55,60
0,55,61
0,55,62
0,55,63
0,58,56
0,58,57
0,58,58
0,58,59
0,58,60
0,58,61
0,58,62
0,58,63
0,61,56
0,61,57
0,61,58
0,61,59
0,61,60
0,61,61
0,61,62
0,61,63
0,64,56
0,64,57
0,64,58
0,64,59
0,64,60
0,64,61
0,64,62
0,64,63
0,67,56
0,67,57
0,67,58
0,67,59
0,67,60
0,67,61
0,67,62
0,67,63
0,70,56
0,70,57
0,70,58
0,70,59
0,70,60
0,70,61
0,70,62
0,70,63
0,73,0
0,73,1
0,73,2
0,73,3
0,73,4
0,73,5
0,73,6
0,73,7
0,76,0
0,76,1
0,76,2
0,76,3
0,76,4
0,76,5
0,76,6
0,76,7
0,79,0
0,79,1
0,79,2
0,79,3
0,79,4
0,79,5
0,79,6
0,79,7
0,82,0
0,82,1
0,82,2
0,82,3
0,82,4
0,82,5
0,82,6
0,82,7
0,85,0
0,85,1
0,85,2
0,85,3
0,85,4
0,85,5
0,85,6
0,85,7
0,88,0
0,88,1
0,88,2
0,88,3
0,88,4
0,88,5
0,88,6
0,88,7
0,91,0
0,91,1
0,91,2
0,91,3
0,91,4
0,91,5
0,91,6
0,91,7
0,94,0
0,94,1
0,94,2
0,94,3
0,94,4
0,94,5
0,94,6
0,94,7
0,97,0
0,97,1
0,97,2
0,97,3
0,97,4
0,97,5
0,97,6
0,97,7
0,100,0
0,100,1
0,100,2
0,100,3
0,100,4
0,100,5
0,100,6
0,100,7
0,103,0
0,103,1
0,103,2
0,103,3
0,103,4
0,103,5
0,103,6
0,103,7
0,106,0
0,106,1
0,106,2
0,106,3
0,106,4
0,106,5
0,106,6
0,106,7
0,73,8
0,73,9
0,73,10
0,73,11
0,73,12
0,73,13
0,73,14
0,73,15
0,76,8
0,76,9
0,76,10
0,76,11
0,76,12
0,76,13
0,76,14
0,76,15
0,79,8
0,79,9
0,79,10
0,79,11
0,79,12
0,79,13
0,79,14
0,79,15
0,82,8
0,82,9
0,82,10
0,82,11
0,82,12
0,82,13
0,82,14
0,82,15
0,85,8
0,85,9
0,85,10
0,85,11
0,85,12
0,85,13
0,85,14
0,85,15
0,88,8
0,88,9
0,88,10
0,88,11
0,88,12
0,88,13
0,88,14
0,88,15
0,91,8
0,91,9
0,91,10
0,91,11
0,91,12
0,91,13
0,91,14
0,91,15
0,94,8
0,94,9
0,94,10
0,94,11
0,94,12
0,94,13
0,94,14
0,94,15
0,97,8
0,97,9
0,97,10
0,97,11
0,97,12
0,97,13
0,97,14
0,97,15
0,100,8
0,100,9
0,100,10
0,100,11
0,100,12
0,100,13
0,100,14
0,100,15
0,103,8
0,103,9
0,103,10
0,103,11
0,103,12
0,103,13
0,103,14
0,103,15
0,106,8
0,106,9
0,106,10
0,106,11
0,106,12
0,106,13
0,106,14
0,106,15
0,73,16
0,73,17
0,73,18
0,73,19
0,73,20
0,73,21
0,73,22
0,73,23
0,76,16
0,76,17
0,76,18
0,76,19
0,76,20
0,76,21
0,76,22
0,76,23
0,79,16
0,79,17
0,79,18
0,79,19
0,79,20
0,79,21
0,79,22
0,79,23
0,82,16
0,82,17
0,82,18
0,82,19
0,82,20
0,82,21
0,82,22
0,82,23
0,85,16
0,85,17
0,85,18
0,85,19
0,85,20
0,85,21
0,85,22
0,85,23
0,88,16
0,88,17
0,88,18
0,88,19
0,88,20
0,88,21
0,88,22
0,88,23
0,91,16
0,91,17
0,91,18
0,91,19
0,91,20
0,91,21
0,91,22
0,91,23
0,94,16
0,94,17
0,94,18
0,94,19
0,94,20
0,94,21
0,94,22
0,94,23
0,97,16
0,97,17
0,97,18
0,97,19
0,97,20
0,97,21
0,97,22
0,97,23
0,100,16
0,100,17
0,100,18
0,100,19
0,100,20
0,100,21
0,100,22
0,100,23
0,103,16
0,103,17
0,103,18
0,103,19
0,103,20
0,103,21
0,103,22
0,103,23
0,106,16
0,106,17
0,106,18
0,106,19
0,106,20
0,106,21
0,106,22
0,106,23
0,73,24
0,73,25
0,73,26
0,73,27
0,73,28
0,73,29
0,73,30
0,73,31
0,76,24
0,76,25
0,76,26
0,76,27
0,76,28
0,76,29
0,76,30
0,76,31
0,79,24
0,79,25
0,79,26
0,79,27
0,79,28
0,79,29
0,79,30
0,79,31
0,82,24
0,82,25
0,82,26
0,82,27
0,82,28
0,82,29
0,82,30
0,82,31
0,85,24
0,85,25
0,85,26
0,85,27
0,85,28
0,85,29
0,85,30
0,85,31
0,88,24
0,88,25
0,88,26
0,88,27
0,88,28
0,88,29
0,88,30
0,88,31
0,91,24
0,91,25
0,91,26
0,91,27
0,91,28
0,91,29
0,91,30
0,91,31
0,94,24
0,94,25
0,94,26
0,94,27
0,94,28
0,94,29
0,94,30
0,94,31
0,97,24
0,97,25
0,97,26
0,97,27
0,97,28
0,97,29
0,97,30
0,97,31
0,100,24
0,100,25
0,100,26
0,100,27
0,100,28
0,100,29
0,100,30
0,100,31
0,103,24
0,103,25
0,103,26
0,103,27
0,103,28
0,103,29
0,103,30
0,103,31
0,106,24
0,106,25
0,106,26
0,106,27
0,106,28
0,106,29
0,106,30
0,106,31
0,73,32
0,73,33
0,73,34
0,73,35
0,73,36
0,73,37
0,73,38
0,73,39
0,76,32
0,76,33
0,76,34
0,76,35
0,76,36
0,76,37
0,76,38
0,76,39
0,79,32
0,79,33
0,79,34
0,79,35
0,79,36
0,79,37
0,79,38
0,79,39
0,82,32
0,82,33
0,82,34
0,82,35
0,82,36
0,82,37
0,82,38
0,82,39
0,85,32
0,85,33
0,85,34
0,85,35
0,85,36
0,85,37
0,85,38
0,85,39
0,88,32
0,88,33
0,88,34
0,88,35
0,88,36
0,88,37
0,88,38
0,88,39
0,91,32
0,91,33
0,91,34
0,91,35
0,91,36
0,91,37
0,91,38
0,91,39
0,94,32
0,94,33
0,94,34
0,94,35
0,94,36
0,94,37
0,94,38
0,94,39
0,97,32
0,97,33
0,97,34
0,97,35
0,97,36
0,97,37
0,97,38
0,97,39
0,100,32
0,100,33
0,100,34
0,100,35
0,100,36
0,100,37
0,100,38
0,100,39
0,103,32
0,103,33
0,103,34
0,103,35
0,103,36
0,103,37
0,103,38
0,103,39
0,106,32
0,106,33
0,106,34
0,106,35
0,106,36
0,106,37
0,106,38
0,106,39
0,73,40
0,73,41
0,73,42
0,73,43
0,73,44
0,73,45
0,73,46
0,73,47
0,76,40
0,76,41
0,76,42
0,76,43
0,76,44
0,76,45
0,76,46
0,76,47
0,79,40
0,79,41
0,79,42
0,79,43
0,79,44
0,79,45
0,79,46
0,79,47
0,82,40
0,82,41
0,82,42
0,82,43
0,82,44
0,82,45
0,82,46
0,82,47
0,85,40
0,85,41
0,85,42
0,85,43
0,85,44
0,85,45
0,85,46
0,85,47
0,88,40
0,88,41
0,88,42
0,88,43
0,88,44
0,88,45
0,88,46
0,88,47
0,91,40
0,91,41
0,91,42
0,91,43
0,91,44
0,91,45
0,91,46
0,91,47
0,94,40
0,94,41
0,94,42
0,94,43
0,94,44
0,94,45
0,94,46
0,94,47
0,97,40
0,97,41
0,97,42
0,97,43
0,97,44
0,97,45
0,97,46
0,97,47
0,100,40
0,100,41
0,100,42
0,100,43
0,100,44
0,100,45
0,100,46
0,100,47
0,103,40
0,103,41
0,103,42
0,103,43
0,103,44
0,103,45
0,103,46
0,103,47
0,106,40
0,106,41
0,106,42
0,106,43
0,106,44
0,106,45
0,106,46
0,106,47
0,73,48
0,73,49
0,73,50
0,73,51
0,73,52
0,73,53
0,73,54
0,73,55
0,76,48
0,76,49
0,76,50
0,76,51
0,76,52
0,76,53
0,76,54
0,76,55
0,79,48
0,79,49
0,79,50
0,79,51
0,79,52
0,79,53
0,79,54
0,79,55
0,82,48
0,82,49
0,82,50
0,82,51
0,82,52
0,82,53
0,82,54
0,82,55
0,85,48
0,85,49
0,85,50
0,85,51
0,85,52
0,85,53
0,85,54
0,85,55
0,88,48
0,88,49
0,88,50
0,88,51
0,88,52
0,88,53
0,88,54
0,88,55
0,91,48
0,91,49
0,91,50
0,91,51
0,91,52
0,91,53
0,91,54
0,91,55
0,94,48
0,94,49
0,94,50
0,94,51
0,94,52
0,94,53
0,94,54
0,94,55
0,97,48
0,97,49
0,97,50
0,97,51
0,97,52
0,97,53
0,97,54
0,97,55
0,100,48
0,100,49
0,100,50
0,100,51
0,100,52
0,100,53
0,100,54
0,100,55
0,103,48
0,103,49
0,103,50
0,103,51
0,103,52
0,103,53
0,103,54
0,103,55
0,106,48
0,106,49
0,106,50
0,106,51
0,106,52
0,106,53
0,106,54
0,106,55
0,73,56
0,73,57
0,73,58
0,73,59
0,73,60
0,73,61
0,73,62
0,73,63
0,76,56
0,76,57
0,76,58
0,76,59
0,76,60
0,76,61
0,76,62
0,76,63
0,79,56
0,79,57
0,79,58
0,79,59
0,79,60
0,79,61
0,79,62
0,79,63
0,82,56
0,82,57
0,82,58
0,82,59
0,82,60
0,82,61
0,82,62
0,82,63
0,85,56
0,85,57
0,85,58
0,85,59
0,85,60
0,85,61
0,85,62
0,85,63
0,88,56
0,88,57
0,88,58
0,88,59
0,88,60
0,88,61
0,88,62
0,88,63
0,91,56
0,91,57
0,91,58
0,91,59
0,91,60
0,91,61
0,91,62
0,91,63
0,94,56
0,94,57
0,94,58
0,94,59
0,94,60
0,94,61
0,94,62
0,94,63
0,97,56
0,97,57
0,97,58
0,97,59
0,97,60
0,97,61
0,97,62
0,97,63
0,100,56
0,100,57
0,100,58
0,100,59
0,100,60
0,100,61
0,100,62
0,100,63
0,103,56
0,103,57
0,103,58
0,103,59
0,103,60
0,103,61
0,103,62
0,103,63
0,106,56
0,106,57
0,106,58
0,106,59
0,106,60
0,106,61
0,106,62
0,106,63
0,109,0
0,109,1
0,109,2
0,109,3
0,109,4
0,109,5
0,109,6
0,109,7
0,112,0
0,112,1
0,112,2
0,112,3
0,112,4
0,112,5
0,112,6
0,112,7
0,115,0
0,115,1
0,115,2
0,115,3
0,115,4
0,115,5
0,115,6
0,115,7
0,118,0
0,118,1
0,118,2
0,118,3
0,118,4
0,118,5
0,118,6
0,118,7
0,121,0
0,121,1
0,121,2
0,121,3
0,121,4
0,121,5
0,121,6
0,121,7
0,124,0
0,124,1
0,124,2
0,124,3
